r2	cor	mean	median	rmse	type	num_genes
0.7301092984615887	0.8550724139317113	7.342140412658128	5.239115703512347	10.119949882477215	test	550
0.847980501658529	0.9231625437258469	5.549194809387768	4.153358060695723	7.593681451332975	training	550
0.7254237940848287	0.852341922280909	7.418701514780455	5.018141735827702	10.207416841349401	test	550
0.8440432654850749	0.920905824716444	5.606824689511152	4.065943666342665	7.69177205509647	training	550
0.7269093857735494	0.853187051128589	7.437322907082835	5.307016873440673	10.179765828242067	test	550
0.8381696405541826	0.9176253730046218	5.77062088096579	4.315392008942966	7.835424043272746	training	550
0.73699807410774	0.859067329052839	7.34344733274566	5.420215826425328	9.989962661123993	test	550
0.8402058912119302	0.9187496484081672	5.715396967303243	4.329152628144253	7.786139432911188	training	550
0.7335441497089269	0.8570731487002166	7.3110909107913304	5.337585935761347	10.055346268010968	test	550
0.8376971251607945	0.9174156818832734	5.723977317391054	4.167881701868148	7.84677177870586	training	550
0.7355159516557166	0.8582238745574219	7.355502049783247	5.119671039260755	10.01807185943627	test	550
0.8509488659438192	0.9248126577149707	5.526458592244856	4.160510081233396	7.519435477011553	training	550
0.7295573430228395	0.8547551983094248	7.402405459970413	5.313918161697718	10.130292788683164	test	550
0.846835912538499	0.9225929786547806	5.61072951518045	4.252235206478265	7.622158217024279	training	550
0.7336086070509609	0.8570479743391367	7.387014508966385	5.234377429317503	10.054129968772205	test	600
0.846222213202594	0.9221585687589751	5.630549095450613	4.126985214001842	7.6377627046701475	training	600
0.7291496914220161	0.8545083262187543	7.40507792040716	5.36857750798539	10.137924859546311	test	600
0.8354312110689402	0.9161611642286644	5.784820471067064	4.407097772500926	7.901238136366221	training	600
0.7503167557394812	0.8667156812873197	7.118224958638906	5.3669151188927575	9.733725621149215	test	600
0.8734898837245934	0.937171316346185	5.0974454886387175	3.9623133645714343	6.927390874954683	training	600
0.7552741022552687	0.8695851597608508	7.11116526533948	5.223633025552796	9.636611833820961	test	600
0.8852494768225531	0.9435276414043392	4.867589190136306	3.768227553362304	6.597398460273506	training	600
0.7870904137507748	0.8876266141013895	6.506569162429212	4.824342912737176	8.988392084729032	test	600
0.9211583056379734	0.9622859469130659	4.004933864978531	2.836968065574394	5.46886125989249	training	600
0.7726224820121743	0.879517594923763	6.8911351286481635	4.613224788987857	9.28876897267318	test	600
0.9175645824613897	0.9603938721671165	4.149253928071114	2.9050667835456507	5.592343655876178	training	600
0.7870876064097934	0.8877679639254533	6.634801295544752	5.1558257000821435	8.988451343212226	test	600
0.9231688156517136	0.9633645225108387	4.021239227455746	3.1271403848068937	5.398538339683499	training	600
0.728519230199502	0.8541273435739184	7.449620948034989	5.62494162000136	10.14971708054447	test	600
0.8412106420013231	0.9194197579273851	5.746319685652726	4.468388350504782	7.761088613168079	training	600
0.7297636808982424	0.8548789668477085	7.352183266602561	5.1170994589503636	10.126427529471892	test	600
0.8606518325398509	0.9301660380632565	5.3586149934364125	4.007982298191614	7.2702054653302035	training	600
0.7343792627274418	0.857551424921197	7.304484208233211	5.1876379095735885	10.03957641244522	test	600
0.8462274867098852	0.922218992522976	5.562780477215747	4.185604924398715	7.637597320253068	training	600
0.7643891041812985	0.8747260070279594	6.757361411202465	4.523349087592868	9.455447462396323	test	650
0.8946049009098365	0.9484158605790244	4.536214962325154	3.299826967017601	6.323099704901019	training	650
0.7647914831712816	0.8749528352936445	6.842087215647696	4.6270634728561095	9.447369951398096	test	650
0.9022309732467536	0.9525069188151059	4.456709993974611	3.2292218179255987	6.08975371865646	training	650
0.7463289972491101	0.8644156158038306	7.165578007541678	5.174926067994383	9.811147693141809	test	650
0.8860966587451671	0.9442031444532447	4.845793852363385	3.6279318821420783	6.572629522042309	training	650
0.7637270482775211	0.8744218822781693	6.89012130433713	4.917640789070051	9.468722831852405	test	650
0.894250127211191	0.9482584924208873	4.656857290389966	3.5005342228142147	6.333820277433584	training	650
0.7330568928324807	0.8567773665030359	7.362761434806279	5.393505531748293	10.064535968216607	test	650
0.8423259275703592	0.9199669528842176	5.657825251223567	4.329886720333598	7.734073933924962	training	650
0.7336420544485556	0.8571091629145657	7.323051266279527	4.951657427201086	10.053498763996364	test	650
0.8438797755896557	0.9208601250624654	5.621230239945787	4.084072521162202	7.69579584336838	training	650
0.7767025550710601	0.8816196509606545	6.6982696765162855	4.571884643806007	9.20505266291002	test	650
0.913412924581122	0.9581573607053409	4.216571284796823	3.0591926220653574	5.731338773852741	training	650
0.7309001138644302	0.8555567877892233	7.395591542926818	5.692143279015436	10.105112610809844	test	650
0.8548373065476365	0.9268806290208036	5.501217922976923	4.251296945420042	7.420505060372414	training	650
0.7429549984837965	0.8624193821889468	7.075926793331818	5.125307336612359	9.876179670259466	test	650
0.8839387616827112	0.9429438850084536	4.806856807753496	3.5978913160071984	6.634680345468384	training	650
0.7253150927115847	0.8523271445299264	7.5479616870007895	5.564274102003754	10.209437137373632	test	650
0.8264581302633893	0.911068321624125	6.016094779319638	4.548659824132437	8.11425012819962	training	650
0.7399350649924326	0.8606867255524505	7.220139581123172	5.057246076969397	9.93402618413757	test	700
0.8742508380548019	0.9374663377827901	5.069542261582756	3.683872947374603	6.906518452872154	training	700
0.765739133065246	0.8757279452894	6.738318630258044	4.757156496731361	9.428319121261055	test	700
0.8997639640425839	0.9512701667975798	4.434105713777799	3.1808381074089183	6.166204019522996	training	700
0.7463149542233853	0.8643236683574874	7.299435792437657	5.121892700399927	9.81141925806484	test	700
0.8643338462310256	0.9321457978580069	5.306695818404597	4.071385065894734	7.173884735237749	training	700
0.7648588639777788	0.8750907698710482	6.925438587325425	5.133136848300426	9.446016647929772	test	700
0.8967782422000484	0.9496691713470754	4.617989283134455	3.491873895402541	6.257499939024849	training	700
0.7743813762134477	0.8805250722447878	6.677674798312001	4.900632800726523	9.252772272821947	test	700
0.9106525659507845	0.956991634734289	4.241215023148898	3.037383504048659	5.821796798667229	training	700
0.7487886794086822	0.86585116446341015	7.109428603500975	5.198966060124851	9.763465678191041	test	700
0.8870449502603676	0.9445942538144099	4.794100175158159	3.700321747012583	6.545418005522823	training	700
0.7517499746223115	0.8675281285542418	7.165312742567872	5.102466881879765	9.705748900811267	test	700
0.8867985723203595	0.9444050700832335	4.85596811927322	3.6906477116068324	6.552671668349305	training	700
0.7548763302561461	0.8692333288410615	6.972548206347528	4.825089933785764	9.644440220732214	test	700
0.8844784748120369	0.9429898796050535	4.829116768491747	3.498121547404881	6.61987365996809	training	700
0.7389172632707082	0.8600665196007915	7.334562733359729	5.349849252070648	9.9534463256448	test	700
0.8756272192009381	0.938457913778696	5.082893306475786	3.937874581878095	6.867799886127011	training	700
0.7463857286888826	0.864451210691803	7.174350058312963	5.14313760986794	9.810050540428875	test	700
0.8699838328032581	0.9351384804322094	5.156567518730078	3.884315284635992	7.022808064089168	training	700
0.7485012783871694	0.8656917128282617	7.092372343186456	4.982268926736191	9.769049080830605	test	750
0.876442441500209	0.9387437831261246	4.999735187399368	3.749981028529841	6.8461323719425335	training	750
0.7288294338564463	0.8543449745190748	7.481280596216178	5.4026855996971275	10.14391670790078	test	750
0.8281711409460474	0.9120523370957344	5.9636516849805306	4.584470393568071	8.073955251321669	training	750
0.731235757276238	0.8557081958450571	7.434951380763787	5.50914439652753	10.09880868257673	test	750
0.8424641231388668	0.9201152690176007	5.733585059495385	4.284078416577752	7.730430772710504	training	750
0.7214061705816331	0.8499970509591963	7.568738578920819	5.3841699471406965	10.281823564557495	test	750
0.8262184496897312	0.9109207497181059	6.0109865420189985	4.49641325767517	8.119653241251752	training	750
0.7602556492050776	0.8724958618870569	7.034270750580928	5.348900427394275	9.538027974785129	test	750
0.9025327413586373	0.9528832027375459	4.5151264314956165	3.6600826716521584	6.079832378939836	training	750
0.732122151828394	0.8561918573017444	7.263794528964006	5.110988859511044	10.082141804341322	test	750
0.8581286987516632	0.9288267703448866	5.3270701263335845	3.918412645773771	7.335467790711023	training	750
0.7457843386172973	0.8640724446999734	7.198548190813505	5.038611029679684	9.821674834417648	test	750
0.8728922429366083	0.936923619644883	5.120445121629572	3.7385346481856163	6.943736832588488	training	750
0.749382916574179	0.8662020024717471	7.111362909401483	5.20950538722969	9.7519111645455	test	750
0.8772461361161235	0.9392436987880126	4.9898310065489655	3.717869534171845	6.823776427732604	training	750
0.7277019419334235	0.8536271178917835	7.500463827571921	5.282045423661417	10.164983375255558	test	750
0.8367141369678984	0.916877536592162	5.814649207886715	4.212186626565771	7.870428919219297	training	750
0.7387988768696421	0.8601092886316738	7.288945036063178	4.950148573227025	9.955702735154086	test	750
0.8572217527359577	0.9282837510420472	5.400248716771463	3.949293201657487	7.359001735672203	training	750
0.7236755907943571	0.8513119562279633	7.480397558589681	5.331368208826969	10.23986015865936	test	800
